     <bin>     <x>       <Pt>      <z>        <Q2>     <y>     <Yield>   <Astat>
     4386     0.000     0.000     0.000     0.000     0.000        0     0.000
     4387     0.000     0.000     0.000     0.000     0.000        0     0.000
     4388     0.000     0.000     0.000     0.000     0.000        0     0.000
     4389     0.000     0.000     0.000     0.000     0.000        0     0.000
     4390     0.000     0.000     0.000     0.000     0.000        0     0.000
     4391     0.000     0.000     0.000     0.000     0.000        0     0.000
     4392     0.000     0.000     0.000     0.000     0.000        0     0.000
     4393     0.000     0.000     0.000     0.000     0.000        0     0.000
     4394     0.000     0.000     0.000     0.000     0.000        0     0.000
     4395     0.000     0.000     0.000     0.000     0.000        0     0.000
     4396     0.000     0.000     0.000     0.000     0.000        0     0.000
     4397     0.000     0.000     0.000     0.000     0.000        0     0.000
     4398     0.000     0.000     0.000     0.000     0.000        0     0.000
     4399     0.000     0.000     0.000     0.000     0.000        0     0.000
     4400     0.000     0.000     0.000     0.000     0.000        0     0.000
     4401     0.000     0.000     0.000     0.000     0.000        0     0.000
     4402     0.000     0.000     0.000     0.000     0.000        0     0.000
     4403     0.000     0.000     0.000     0.000     0.000        0     0.000
     4404     0.000     0.000     0.000     0.000     0.000        0     0.000
     4405     0.000     0.000     0.000     0.000     0.000        0     0.000
     4406     0.000     0.000     0.000     0.000     0.000        0     0.000
     4407     0.000     0.000     0.000     0.000     0.000        0     0.000
     4408     0.000     0.000     0.000     0.000     0.000        0     0.000
     4409     0.000     0.000     0.000     0.000     0.000        0     0.000
     4410     0.000     0.000     0.000     0.000     0.000        0     0.000
     4411     0.179     0.275     0.526     3.024     0.819        3     1.721
     4412     0.177     0.396     0.546     3.046     0.835       73     0.349
     4413     0.177     0.525     0.546     3.050     0.833      133     0.258
     4414     0.177     0.672     0.543     3.052     0.836      177     0.224
     4415     0.177     0.823     0.544     3.050     0.836      137     0.255
     4416     0.177     0.975     0.546     3.059     0.838       87     0.320
     4417     0.177     1.120     0.545     3.052     0.836       77     0.340
     4418     0.177     1.264     0.543     3.045     0.835       37     0.490
     4419     0.177     1.398     0.542     3.059     0.836       17     0.723
     4420     0.229     0.110     0.549     3.203     0.678      567     0.125
     4421     0.221     0.237     0.547     3.285     0.722     2880     0.056
     4422     0.217     0.380     0.545     3.339     0.747     5072     0.042
     4423     0.217     0.526     0.545     3.346     0.751     6725     0.036
     4424     0.216     0.673     0.545     3.348     0.752     6632     0.037
     4425     0.216     0.821     0.546     3.365     0.759     4930     0.042
     4426     0.214     0.970     0.544     3.350     0.759     3448     0.051
     4427     0.214     1.117     0.545     3.350     0.761     2187     0.064
     4428     0.215     1.267     0.544     3.368     0.761     1319     0.082
     4429     0.213     1.412     0.544     3.407     0.778      643     0.118
     4430     0.275     0.098     0.548     3.426     0.605     4302     0.045
     4431     0.272     0.227     0.547     3.524     0.629     8529     0.032
     4432     0.271     0.378     0.546     3.584     0.643    10051     0.030
     4433     0.270     0.526     0.546     3.592     0.646    11500     0.028
     4434     0.270     0.672     0.546     3.601     0.650    10364     0.029
     4435     0.270     0.819     0.547     3.624     0.654     7057     0.035
     4436     0.269     0.970     0.546     3.620     0.655     4566     0.044
     4437     0.267     1.116     0.545     3.693     0.673     2642     0.058
     4438     0.263     1.257     0.543     3.857     0.712     1016     0.094
     4439     0.256     1.405     0.545     4.107     0.776      238     0.193
     4440     0.330     0.097     0.548     3.594     0.529     6148     0.038
     4441     0.330     0.224     0.549     3.586     0.527    10701     0.029
     4442     0.330     0.375     0.547     3.598     0.530    10245     0.029
     4443     0.330     0.524     0.547     3.598     0.531    10812     0.029
     4444     0.329     0.672     0.548     3.596     0.531     9212     0.031
     4445     0.328     0.818     0.548     3.648     0.540     5705     0.039
     4446     0.325     0.963     0.544     3.808     0.569     2465     0.060
     4447     0.318     1.104     0.542     4.062     0.619      612     0.121
     4448     0.310     1.242     0.537     4.319     0.674       70     0.356
     4449     0.000     0.000     0.000     0.000     0.000        0     0.000
     4450     0.389     0.098     0.549     3.624     0.452     5371     0.041
     4451     0.390     0.226     0.549     3.604     0.449    10880     0.029
     4452     0.390     0.373     0.548     3.579     0.445    10168     0.030
     4453     0.389     0.523     0.548     3.605     0.450     9690     0.030
     4454     0.387     0.667     0.547     3.690     0.463     6806     0.036
     4455     0.382     0.807     0.544     3.914     0.496     2416     0.061
     4456     0.374     0.942     0.539     4.185     0.542      331     0.164
     4457     0.365     1.071     0.522     4.373     0.580        5     1.333
     4458     0.000     0.000     0.000     0.000     0.000        0     0.000
     4459     0.000     0.000     0.000     0.000     0.000        0     0.000
     4460     0.448     0.098     0.548     3.695     0.400     3907     0.048
     4461     0.448     0.228     0.549     3.671     0.397     8683     0.032
     4462     0.448     0.370     0.548     3.656     0.396     8511     0.032
     4463     0.445     0.517     0.544     3.767     0.410     5609     0.040
     4464     0.440     0.655     0.541     4.030     0.444     2079     0.065
     4465     0.432     0.784     0.534     4.280     0.480      166     0.231
     4466     0.000     0.000     0.000     0.000     0.000        0     0.000
     4467     0.000     0.000     0.000     0.000     0.000        0     0.000
     4468     0.000     0.000     0.000     0.000     0.000        0     0.000
     4469     0.000     0.000     0.000     0.000     0.000        0     0.000
     4470     0.503     0.098     0.546     3.837     0.369     1713     0.072
     4471     0.503     0.229     0.547     3.849     0.371     3880     0.048
     4472     0.502     0.366     0.543     3.929     0.380     3284     0.052
     4473     0.497     0.505     0.536     4.152     0.405     1002     0.094
     4474     0.488     0.628     0.522     4.312     0.428       84     0.325
     4475     0.000     0.000     0.000     0.000     0.000        0     0.000
     4476     0.000     0.000     0.000     0.000     0.000        0     0.000
     4477     0.000     0.000     0.000     0.000     0.000        0     0.000
     4478     0.000     0.000     0.000     0.000     0.000        0     0.000
     4479     0.000     0.000     0.000     0.000     0.000        0     0.000
     4480     0.557     0.097     0.544     4.191     0.364      268     0.182
     4481     0.554     0.222     0.540     4.207     0.368      517     0.131
     4482     0.551     0.351     0.528     4.267     0.375      234     0.195
     4483     0.546     0.462     0.515     4.402     0.391        7     1.127
     4484     0.000     0.000     0.000     0.000     0.000        0     0.000
     4485     0.000     0.000     0.000     0.000     0.000        0     0.000
     4486     0.000     0.000     0.000     0.000     0.000        0     0.000
     4487     0.000     0.000     0.000     0.000     0.000        0     0.000
     4488     0.000     0.000     0.000     0.000     0.000        0     0.000
     4489     0.000     0.000     0.000     0.000     0.000        0     0.000
     4490     0.000     0.000     0.000     0.000     0.000        0     0.000
     4491     0.000     0.000     0.000     0.000     0.000        0     0.000
     4492     0.000     0.000     0.000     0.000     0.000        0     0.000
     4493     0.000     0.000     0.000     0.000     0.000        0     0.000
     4494     0.000     0.000     0.000     0.000     0.000        0     0.000
     4495     0.000     0.000     0.000     0.000     0.000        0     0.000
     4496     0.000     0.000     0.000     0.000     0.000        0     0.000
     4497     0.000     0.000     0.000     0.000     0.000        0     0.000
     4498     0.000     0.000     0.000     0.000     0.000        0     0.000
     4499     0.000     0.000     0.000     0.000     0.000        0     0.000
     4500     0.000     0.000     0.000     0.000     0.000        0     0.000
     4501     0.000     0.000     0.000     0.000     0.000        0     0.000
     4502     0.000     0.000     0.000     0.000     0.000        0     0.000
     4503     0.000     0.000     0.000     0.000     0.000        0     0.000
     4504     0.000     0.000     0.000     0.000     0.000        0     0.000
     4505     0.000     0.000     0.000     0.000     0.000        0     0.000
     4506     0.000     0.000     0.000     0.000     0.000        0     0.000
     4507     0.000     0.000     0.000     0.000     0.000        0     0.000
     4508     0.000     0.000     0.000     0.000     0.000        0     0.000
     4509     0.000     0.000     0.000     0.000     0.000        0     0.000
     4510     0.000     0.000     0.000     0.000     0.000        0     0.000
     4511     0.179     0.274     0.600     3.014     0.815        1     2.981
     4512     0.177     0.382     0.627     3.061     0.836       17     0.723
     4513     0.178     0.522     0.620     3.058     0.833       38     0.484
     4514     0.177     0.674     0.622     3.054     0.834       48     0.430
     4515     0.177     0.828     0.621     3.050     0.836       45     0.444
     4516     0.177     0.954     0.629     3.063     0.840       19     0.684
     4517     0.177     1.113     0.621     3.042     0.834       16     0.745
     4518     0.177     1.268     0.622     3.054     0.836       14     0.797
     4519     0.178     1.432     0.637     3.066     0.834        2     2.108
     4520     0.228     0.104     0.642     3.182     0.676      379     0.153
     4521     0.223     0.234     0.635     3.267     0.711     1402     0.080
     4522     0.220     0.378     0.633     3.314     0.733     2195     0.064
     4523     0.219     0.527     0.633     3.335     0.740     2723     0.057
     4524     0.218     0.674     0.633     3.331     0.744     2763     0.057
     4525     0.218     0.820     0.634     3.335     0.745     2086     0.065
     4526     0.217     0.968     0.633     3.345     0.749     1352     0.081
     4527     0.217     1.119     0.632     3.348     0.751      920     0.098
     4528     0.216     1.265     0.630     3.369     0.757      501     0.133
     4529     0.211     1.403     0.625     3.455     0.795      148     0.245
     4530     0.274     0.097     0.646     3.421     0.605     3066     0.054
     4531     0.274     0.226     0.646     3.478     0.618     6039     0.038
     4532     0.272     0.375     0.644     3.552     0.635     6035     0.038
     4533     0.272     0.527     0.643     3.556     0.636     6533     0.037
     4534     0.272     0.673     0.644     3.545     0.634     6451     0.037
     4535     0.272     0.820     0.644     3.554     0.636     4771     0.043
     4536     0.269     0.966     0.644     3.605     0.651     2794     0.056
     4537     0.265     1.112     0.637     3.744     0.686     1207     0.086
     4538     0.259     1.259     0.631     3.982     0.744      344     0.161
     4539     0.253     1.396     0.621     4.164     0.798       40     0.471
     4540     0.330     0.099     0.647     3.572     0.526     4758     0.043
     4541     0.331     0.225     0.648     3.570     0.524     9132     0.031
     4542     0.331     0.372     0.648     3.575     0.525     7574     0.034
     4543     0.330     0.525     0.647     3.586     0.527     7296     0.035
     4544     0.329     0.670     0.646     3.615     0.533     6540     0.037
     4545     0.325     0.813     0.644     3.741     0.558     3662     0.049
     4546     0.320     0.957     0.640     3.985     0.603     1056     0.092
     4547     0.312     1.097     0.630     4.210     0.654      144     0.248
     4548     0.304     1.218     0.615     4.321     0.688        4     1.491
     4549     0.000     0.000     0.000     0.000     0.000        0     0.000
     4550     0.389     0.098     0.648     3.610     0.450     4401     0.045
     4551     0.390     0.228     0.648     3.601     0.448     9320     0.031
     4552     0.390     0.371     0.648     3.599     0.448     8459     0.032
     4553     0.387     0.520     0.644     3.665     0.459     5898     0.039
     4554     0.383     0.662     0.639     3.862     0.488     3064     0.054
     4555     0.377     0.799     0.633     4.126     0.530      701     0.113
     4556     0.370     0.926     0.619     4.306     0.564       44     0.449
     4557     0.000     0.000     0.000     0.000     0.000        0     0.000
     4558     0.000     0.000     0.000     0.000     0.000        0     0.000
     4559     0.000     0.000     0.000     0.000     0.000        0     0.000
     4560     0.447     0.099     0.645     3.715     0.403     3026     0.054
     4561     0.445     0.226     0.644     3.752     0.408     6320     0.037
     4562     0.444     0.366     0.641     3.838     0.419     4709     0.043
     4563     0.440     0.508     0.633     4.009     0.441     1833     0.070
     4564     0.433     0.646     0.627     4.251     0.476      273     0.180
     4565     0.433     0.760     0.604     4.441     0.497        2     2.108
     4566     0.000     0.000     0.000     0.000     0.000        0     0.000
     4567     0.000     0.000     0.000     0.000     0.000        0     0.000
     4568     0.000     0.000     0.000     0.000     0.000        0     0.000
     4569     0.000     0.000     0.000     0.000     0.000        0     0.000
     4570     0.501     0.097     0.636     4.002     0.387      770     0.107
     4571     0.498     0.221     0.634     4.071     0.396     1346     0.081
     4572     0.494     0.359     0.627     4.218     0.413      598     0.122
     4573     0.488     0.484     0.618     4.337     0.431       80     0.333
     4574     0.000     0.000     0.000     0.000     0.000        0     0.000
     4575     0.000     0.000     0.000     0.000     0.000        0     0.000
     4576     0.000     0.000     0.000     0.000     0.000        0     0.000
     4577     0.000     0.000     0.000     0.000     0.000        0     0.000
     4578     0.000     0.000     0.000     0.000     0.000        0     0.000
     4579     0.000     0.000     0.000     0.000     0.000        0     0.000
     4580     0.547     0.086     0.619     4.342     0.385       34     0.511
     4581     0.546     0.184     0.618     4.370     0.388       23     0.622
     4582     0.000     0.000     0.000     0.000     0.000        0     0.000
     4583     0.000     0.000     0.000     0.000     0.000        0     0.000
     4584     0.000     0.000     0.000     0.000     0.000        0     0.000
     4585     0.000     0.000     0.000     0.000     0.000        0     0.000
     4586     0.000     0.000     0.000     0.000     0.000        0     0.000
     4587     0.000     0.000     0.000     0.000     0.000        0     0.000
     4588     0.000     0.000     0.000     0.000     0.000        0     0.000
     4589     0.000     0.000     0.000     0.000     0.000        0     0.000
     4590     0.000     0.000     0.000     0.000     0.000        0     0.000
     4591     0.000     0.000     0.000     0.000     0.000        0     0.000
     4592     0.000     0.000     0.000     0.000     0.000        0     0.000
     4593     0.000     0.000     0.000     0.000     0.000        0     0.000
     4594     0.000     0.000     0.000     0.000     0.000        0     0.000
     4595     0.000     0.000     0.000     0.000     0.000        0     0.000
     4596     0.000     0.000     0.000     0.000     0.000        0     0.000
     4597     0.000     0.000     0.000     0.000     0.000        0     0.000
     4598     0.000     0.000     0.000     0.000     0.000        0     0.000
     4599     0.000     0.000     0.000     0.000     0.000        0     0.000
     4600     0.000     0.000     0.000     0.000     0.000        0     0.000
     4601     0.000     0.000     0.000     0.000     0.000        0     0.000
     4602     0.000     0.000     0.000     0.000     0.000        0     0.000
     4603     0.000     0.000     0.000     0.000     0.000        0     0.000
     4604     0.000     0.000     0.000     0.000     0.000        0     0.000
     4605     0.000     0.000     0.000     0.000     0.000        0     0.000
     4606     0.000     0.000     0.000     0.000     0.000        0     0.000
     4607     0.000     0.000     0.000     0.000     0.000        0     0.000
     4608     0.000     0.000     0.000     0.000     0.000        0     0.000
     4609     0.000     0.000     0.000     0.000     0.000        0     0.000
     4610     0.000     0.000     0.000     0.000     0.000        0     0.000
     4611     0.000     0.000     0.000     0.000     0.000        0     0.000
     4612     0.000     0.000     0.000     0.000     0.000        0     0.000
     4613     0.000     0.000     0.000     0.000     0.000        0     0.000
     4614     0.000     0.000     0.000     0.000     0.000        0     0.000
     4615     0.000     0.000     0.000     0.000     0.000        0     0.000
     4616     0.000     0.000     0.000     0.000     0.000        0     0.000
     4617     0.000     0.000     0.000     0.000     0.000        0     0.000
     4618     0.000     0.000     0.000     0.000     0.000        0     0.000
     4619     0.000     0.000     0.000     0.000     0.000        0     0.000
     4620     0.000     0.000     0.000     0.000     0.000        0     0.000
     4621     0.000     0.000     0.000     0.000     0.000        0     0.000
     4622     0.000     0.000     0.000     0.000     0.000        0     0.000
     4623     0.000     0.000     0.000     0.000     0.000        0     0.000
     4624     0.000     0.000     0.000     0.000     0.000        0     0.000
     4625     0.000     0.000     0.000     0.000     0.000        0     0.000
     4626     0.000     0.000     0.000     0.000     0.000        0     0.000
     4627     0.000     0.000     0.000     0.000     0.000        0     0.000
     4628     0.000     0.000     0.000     0.000     0.000        0     0.000
     4629     0.000     0.000     0.000     0.000     0.000        0     0.000
     4630     0.284     0.097     0.713     3.237     0.553      308     0.170
     4631     0.284     0.224     0.713     3.221     0.550      627     0.119
     4632     0.284     0.373     0.712     3.244     0.553      516     0.131
     4633     0.284     0.523     0.713     3.235     0.552      472     0.137
     4634     0.285     0.677     0.712     3.238     0.551      493     0.134
     4635     0.281     0.817     0.709     3.304     0.570      280     0.178
     4636     0.277     0.949     0.705     3.446     0.602       61     0.382
     4637     0.273     1.051     0.702     3.553     0.631        1     2.981
     4638     0.000     0.000     0.000     0.000     0.000        0     0.000
     4639     0.000     0.000     0.000     0.000     0.000        0     0.000
     4640     0.335     0.099     0.727     3.421     0.496     1689     0.073
     4641     0.335     0.227     0.727     3.428     0.497     3645     0.049
     4642     0.335     0.371     0.726     3.434     0.498     3004     0.054
     4643     0.331     0.521     0.721     3.488     0.511     2114     0.065
     4644     0.327     0.663     0.717     3.618     0.535     1214     0.086
     4645     0.322     0.802     0.711     3.872     0.582      324     0.166
     4646     0.316     0.929     0.706     4.076     0.624       32     0.527
     4647     0.000     0.000     0.000     0.000     0.000        0     0.000
     4648     0.000     0.000     0.000     0.000     0.000        0     0.000
     4649     0.000     0.000     0.000     0.000     0.000        0     0.000
     4650     0.388     0.097     0.732     3.630     0.453     2152     0.064
     4651     0.387     0.226     0.730     3.670     0.460     4326     0.045
     4652     0.386     0.365     0.726     3.764     0.473     2891     0.055
     4653     0.382     0.511     0.720     3.937     0.500     1016     0.094
     4654     0.375     0.650     0.715     4.166     0.538      279     0.178
     4655     0.366     0.787     0.706     4.336     0.574       12     0.861
     4656     0.000     0.000     0.000     0.000     0.000        0     0.000
     4657     0.000     0.000     0.000     0.000     0.000        0     0.000
     4658     0.000     0.000     0.000     0.000     0.000        0     0.000
     4659     0.000     0.000     0.000     0.000     0.000        0     0.000
     4660     0.440     0.098     0.724     4.008     0.441      716     0.111
     4661     0.438     0.221     0.722     4.071     0.450     1114     0.089
     4662     0.436     0.355     0.718     4.201     0.467      469     0.138
     4663     0.431     0.491     0.713     4.370     0.491       53     0.409
     4664     0.000     0.000     0.000     0.000     0.000        0     0.000
     4665     0.000     0.000     0.000     0.000     0.000        0     0.000
     4666     0.000     0.000     0.000     0.000     0.000        0     0.000
     4667     0.000     0.000     0.000     0.000     0.000        0     0.000
     4668     0.000     0.000     0.000     0.000     0.000        0     0.000
     4669     0.000     0.000     0.000     0.000     0.000        0     0.000
     4670     0.487     0.092     0.710     4.366     0.434       21     0.651
     4671     0.486     0.206     0.707     4.402     0.439       14     0.797
     4672     0.000     0.000     0.000     0.000     0.000        0     0.000
     4673     0.000     0.000     0.000     0.000     0.000        0     0.000
     4674     0.000     0.000     0.000     0.000     0.000        0     0.000
     4675     0.000     0.000     0.000     0.000     0.000        0     0.000
     4676     0.000     0.000     0.000     0.000     0.000        0     0.000
     4677     0.000     0.000     0.000     0.000     0.000        0     0.000
     4678     0.000     0.000     0.000     0.000     0.000        0     0.000
     4679     0.000     0.000     0.000     0.000     0.000        0     0.000
     4680     0.000     0.000     0.000     0.000     0.000        0     0.000
     4681     0.000     0.000     0.000     0.000     0.000        0     0.000
     4682     0.000     0.000     0.000     0.000     0.000        0     0.000
     4683     0.000     0.000     0.000     0.000     0.000        0     0.000
     4684     0.000     0.000     0.000     0.000     0.000        0     0.000
     4685     0.000     0.000     0.000     0.000     0.000        0     0.000
     4686     0.000     0.000     0.000     0.000     0.000        0     0.000
     4687     0.000     0.000     0.000     0.000     0.000        0     0.000
     4688     0.000     0.000     0.000     0.000     0.000        0     0.000
     4689     0.000     0.000     0.000     0.000     0.000        0     0.000
     4690     0.000     0.000     0.000     0.000     0.000        0     0.000
     4691     0.000     0.000     0.000     0.000     0.000        0     0.000
     4692     0.000     0.000     0.000     0.000     0.000        0     0.000
     4693     0.000     0.000     0.000     0.000     0.000        0     0.000
     4694     0.000     0.000     0.000     0.000     0.000        0     0.000
     4695     0.000     0.000     0.000     0.000     0.000        0     0.000
     4696     0.000     0.000     0.000     0.000     0.000        0     0.000
     4697     0.000     0.000     0.000     0.000     0.000        0     0.000
     4698     0.000     0.000     0.000     0.000     0.000        0     0.000
     4699     0.000     0.000     0.000     0.000     0.000        0     0.000
     4700     0.000     0.000     0.000     0.000     0.000        0     0.000
     4701     0.000     0.000     0.000     0.000     0.000        0     0.000
     4702     0.000     0.000     0.000     0.000     0.000        0     0.000
     4703     0.000     0.000     0.000     0.000     0.000        0     0.000
     4704     0.000     0.000     0.000     0.000     0.000        0     0.000
     4705     0.000     0.000     0.000     0.000     0.000        0     0.000
     4706     0.000     0.000     0.000     0.000     0.000        0     0.000
     4707     0.000     0.000     0.000     0.000     0.000        0     0.000
     4708     0.000     0.000     0.000     0.000     0.000        0     0.000
     4709     0.000     0.000     0.000     0.000     0.000        0     0.000
     4710     0.000     0.000     0.000     0.000     0.000        0     0.000
     4711     0.000     0.000     0.000     0.000     0.000        0     0.000
     4712     0.000     0.000     0.000     0.000     0.000        0     0.000
     4713     0.000     0.000     0.000     0.000     0.000        0     0.000
     4714     0.000     0.000     0.000     0.000     0.000        0     0.000
     4715     0.000     0.000     0.000     0.000     0.000        0     0.000
     4716     0.000     0.000     0.000     0.000     0.000        0     0.000
     4717     0.000     0.000     0.000     0.000     0.000        0     0.000
     4718     0.000     0.000     0.000     0.000     0.000        0     0.000
     4719     0.000     0.000     0.000     0.000     0.000        0     0.000
     4720     0.000     0.000     0.000     0.000     0.000        0     0.000
     4721     0.000     0.000     0.000     0.000     0.000        0     0.000
     4722     0.000     0.000     0.000     0.000     0.000        0     0.000
     4723     0.000     0.000     0.000     0.000     0.000        0     0.000
     4724     0.000     0.000     0.000     0.000     0.000        0     0.000
     4725     0.000     0.000     0.000     0.000     0.000        0     0.000
     4726     0.000     0.000     0.000     0.000     0.000        0     0.000
     4727     0.000     0.000     0.000     0.000     0.000        0     0.000
     4728     0.000     0.000     0.000     0.000     0.000        0     0.000
     4729     0.000     0.000     0.000     0.000     0.000        0     0.000
     4730     0.000     0.000     0.000     0.000     0.000        0     0.000
     4731     0.000     0.000     0.000     0.000     0.000        0     0.000
     4732     0.000     0.000     0.000     0.000     0.000        0     0.000
     4733     0.000     0.000     0.000     0.000     0.000        0     0.000
     4734     0.000     0.000     0.000     0.000     0.000        0     0.000
     4735     0.000     0.000     0.000     0.000     0.000        0     0.000
     4736     0.000     0.000     0.000     0.000     0.000        0     0.000
     4737     0.000     0.000     0.000     0.000     0.000        0     0.000
     4738     0.000     0.000     0.000     0.000     0.000        0     0.000
     4739     0.000     0.000     0.000     0.000     0.000        0     0.000
     4740     0.000     0.000     0.000     0.000     0.000        0     0.000
     4741     0.000     0.000     0.000     0.000     0.000        0     0.000
     4742     0.000     0.000     0.000     0.000     0.000        0     0.000
     4743     0.000     0.000     0.000     0.000     0.000        0     0.000
     4744     0.000     0.000     0.000     0.000     0.000        0     0.000
     4745     0.000     0.000     0.000     0.000     0.000        0     0.000
     4746     0.000     0.000     0.000     0.000     0.000        0     0.000
     4747     0.000     0.000     0.000     0.000     0.000        0     0.000
     4748     0.000     0.000     0.000     0.000     0.000        0     0.000
     4749     0.000     0.000     0.000     0.000     0.000        0     0.000
     4750     0.000     0.000     0.000     0.000     0.000        0     0.000
     4751     0.000     0.000     0.000     0.000     0.000        0     0.000
     4752     0.000     0.000     0.000     0.000     0.000        0     0.000
     4753     0.000     0.000     0.000     0.000     0.000        0     0.000
     4754     0.000     0.000     0.000     0.000     0.000        0     0.000
     4755     0.000     0.000     0.000     0.000     0.000        0     0.000
     4756     0.000     0.000     0.000     0.000     0.000        0     0.000
     4757     0.000     0.000     0.000     0.000     0.000        0     0.000
     4758     0.000     0.000     0.000     0.000     0.000        0     0.000
     4759     0.000     0.000     0.000     0.000     0.000        0     0.000
     4760     0.000     0.000     0.000     0.000     0.000        0     0.000
     4761     0.000     0.000     0.000     0.000     0.000        0     0.000
     4762     0.000     0.000     0.000     0.000     0.000        0     0.000
     4763     0.000     0.000     0.000     0.000     0.000        0     0.000
     4764     0.000     0.000     0.000     0.000     0.000        0     0.000
     4765     0.000     0.000     0.000     0.000     0.000        0     0.000
     4766     0.000     0.000     0.000     0.000     0.000        0     0.000
     4767     0.000     0.000     0.000     0.000     0.000        0     0.000
     4768     0.000     0.000     0.000     0.000     0.000        0     0.000
     4769     0.000     0.000     0.000     0.000     0.000        0     0.000
     4770     0.000     0.000     0.000     0.000     0.000        0     0.000
     4771     0.000     0.000     0.000     0.000     0.000        0     0.000
     4772     0.000     0.000     0.000     0.000     0.000        0     0.000
     4773     0.000     0.000     0.000     0.000     0.000        0     0.000
     4774     0.000     0.000     0.000     0.000     0.000        0     0.000
     4775     0.000     0.000     0.000     0.000     0.000        0     0.000
     4776     0.000     0.000     0.000     0.000     0.000        0     0.000
     4777     0.000     0.000     0.000     0.000     0.000        0     0.000
     4778     0.000     0.000     0.000     0.000     0.000        0     0.000
     4779     0.000     0.000     0.000     0.000     0.000        0     0.000
     4780     0.000     0.000     0.000     0.000     0.000        0     0.000
     4781     0.000     0.000     0.000     0.000     0.000        0     0.000
     4782     0.000     0.000     0.000     0.000     0.000        0     0.000
     4783     0.000     0.000     0.000     0.000     0.000        0     0.000
     4784     0.000     0.000     0.000     0.000     0.000        0     0.000
     4785     0.000     0.000     0.000     0.000     0.000        0     0.000
     4786     0.000     0.000     0.000     0.000     0.000        0     0.000
     4787     0.000     0.000     0.000     0.000     0.000        0     0.000
     4788     0.000     0.000     0.000     0.000     0.000        0     0.000
     4789     0.000     0.000     0.000     0.000     0.000        0     0.000
     4790     0.000     0.000     0.000     0.000     0.000        0     0.000
     4791     0.000     0.000     0.000     0.000     0.000        0     0.000
     4792     0.000     0.000     0.000     0.000     0.000        0     0.000
     4793     0.000     0.000     0.000     0.000     0.000        0     0.000
     4794     0.000     0.000     0.000     0.000     0.000        0     0.000
     4795     0.000     0.000     0.000     0.000     0.000        0     0.000
     4796     0.000     0.000     0.000     0.000     0.000        0     0.000
     4797     0.000     0.000     0.000     0.000     0.000        0     0.000
     4798     0.000     0.000     0.000     0.000     0.000        0     0.000
     4799     0.000     0.000     0.000     0.000     0.000        0     0.000
     5000     0.000     0.000     0.000     0.000     0.000        0     0.000
     5001     0.000     0.000     0.000     0.000     0.000        0     0.000
     5002     0.000     0.000     0.000     0.000     0.000        0     0.000
     5003     0.000     0.000     0.000     0.000     0.000        0     0.000
     5004     0.000     0.000     0.000     0.000     0.000        0     0.000
     5005     0.000     0.000     0.000     0.000     0.000        0     0.000
     5006     0.000     0.000     0.000     0.000     0.000        0     0.000
     5007     0.000     0.000     0.000     0.000     0.000        0     0.000
     5008     0.000     0.000     0.000     0.000     0.000        0     0.000
     5009     0.000     0.000     0.000     0.000     0.000        0     0.000
     5010     0.000     0.000     0.000     0.000     0.000        0     0.000
     5011     0.000     0.000     0.000     0.000     0.000        0     0.000
     5012     0.000     0.000     0.000     0.000     0.000        0     0.000
     5013     0.000     0.000     0.000     0.000     0.000        0     0.000
     5014     0.000     0.000     0.000     0.000     0.000        0     0.000
     5015     0.000     0.000     0.000     0.000     0.000        0     0.000
     5016     0.000     0.000     0.000     0.000     0.000        0     0.000
     5017     0.000     0.000     0.000     0.000     0.000        0     0.000
     5018     0.000     0.000     0.000     0.000     0.000        0     0.000
     5019     0.000     0.000     0.000     0.000     0.000        0     0.000
     5020     0.000     0.000     0.000     0.000     0.000        0     0.000
     5021     0.000     0.000     0.000     0.000     0.000        0     0.000
     5022     0.000     0.000     0.000     0.000     0.000        0     0.000
     5023     0.000     0.000     0.000     0.000     0.000        0     0.000
     5024     0.000     0.000     0.000     0.000     0.000        0     0.000
     5025     0.000     0.000     0.000     0.000     0.000        0     0.000
     5026     0.000     0.000     0.000     0.000     0.000        0     0.000
     5027     0.000     0.000     0.000     0.000     0.000        0     0.000
     5028     0.000     0.000     0.000     0.000     0.000        0     0.000
     5029     0.000     0.000     0.000     0.000     0.000        0     0.000
     5030     0.293     0.143     0.186     4.546     0.752        2     2.108
     5031     0.285     0.253     0.138     4.729     0.804     7017     0.036
     5032     0.284     0.381     0.137     4.738     0.808    19651     0.021
     5033     0.284     0.522     0.141     4.741     0.808    21755     0.020
     5034     0.284     0.666     0.149     4.741     0.809    12939     0.026
     5035     0.284     0.809     0.159     4.744     0.810     4897     0.043
     5036     0.283     0.955     0.172     4.734     0.811     1178     0.087
     5037     0.282     1.093     0.185     4.750     0.816      151     0.243
     5038     0.000     0.000     0.000     0.000     0.000        0     0.000
     5039     0.000     0.000     0.000     0.000     0.000        0     0.000
     5040     0.344     0.136     0.159     4.799     0.677      537     0.129
     5041     0.333     0.244     0.140     5.059     0.737    27098     0.018
     5042     0.331     0.379     0.138     5.107     0.748    57221     0.012
     5043     0.331     0.522     0.142     5.119     0.750    59154     0.012
     5044     0.331     0.664     0.150     5.130     0.752    34363     0.016
     5045     0.330     0.809     0.162     5.159     0.758    11692     0.028
     5046     0.329     0.949     0.176     5.219     0.770     2331     0.062
     5047     0.322     1.079     0.188     5.347     0.804      170     0.229
